customer_id,balance,balance_frequency,purchases,oneoff_purchases,installment_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installment_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payment,prc_full_payment,tenure
C18542,7.26,0.27,57.00,57.00,0.00,0.00,0.09,0.09,0.00,0.00,0,1,1500,294.7,79.5,0.00,11
C18543,403.31,0.86,208.00,208.00,0.00,438.54,0.14,0.14,0.00,0.14,1,1,4000,39.6,133.7,0.00,7
C18544,15.41,0.57,51.02,51.02,0.00,0.00,0.14,0.14,0.00,0.00,0,2,4000,72.3,70.4,0.00,7
C18545,1094.96,1.00,498.21,0.00,498.21,1188.80,1.00,0.00,0.88,0.50,8,14,1200,460.4,1643.6,0.00,8
C18546,254.26,1.00,2184.72,0.00,2184.72,0.00,1.00,0.00,1.00,0.00,0,41,4000,1889.3,188.4,0.50,12
C18547,110.47,1.00,1294.42,269.50,1024.92,0.00,0.92,0.17,0.83,0.00,0,13,2500,1399.7,164.6,0.82,12
C18548,17.70,0.45,0.00,0.00,0.00,29.42,0.00,0.00,0.00,0.08,1,2,2000,178.3,82.7,0.33,12
C18549,77.10,0.73,233.62,25.62,208.00,281.33,0.67,0.08,0.67,0.25,4,9,1000,689.9,123.1,0.11,12
C18550,0.00,0.00,39.54,0.00,39.54,0.00,0.17,0.00,0.17,0.00,0,2,3000,181.0,,0.00,12
C18551,777.21,1.00,622.51,0.00,622.51,1387.45,1.00,0.00,0.86,0.43,6,27,1000,1092.4,521.9,0.00,7
C18552,25.84,1.00,277.56,0.00,277.56,0.00,1.00,0.00,1.00,0.00,0,12,1000,274.2,177.0,1.00,12
C18553,150.90,0.18,0.00,0.00,0.00,900.77,0.00,0.00,0.00,0.08,1,0,2500,0.0,,0.00,12
C18554,192.26,0.27,86.03,86.03,0.00,997.13,0.08,0.08,0.00,0.17,4,1,1200,0.0,,0.00,12
C18555,11.12,1.00,216.36,0.00,216.36,0.00,1.00,0.00,1.00,0.00,0,12,1000,199.8,34.9,0.56,12
C18556,801.69,1.00,325.92,0.00,325.92,0.00,1.00,0.00,1.00,0.00,0,12,1000,484.8,224.5,0.00,12
C18557,105.33,0.38,306.00,306.00,0.00,0.00,0.13,0.13,0.00,0.00,0,2,6000,102.0,118.3,0.00,8
C18558,32.94,1.00,185.80,0.00,185.80,0.00,1.00,0.00,0.90,0.00,0,10,1000,101.8,142.4,0.63,10
C18559,192.77,0.73,55.00,55.00,0.00,455.90,0.08,0.08,0.00,0.25,4,1,2000,236.0,119.1,0.00,12
C18560,53.68,0.82,862.47,0.00,862.47,0.00,0.75,0.00,0.67,0.00,0,9,2500,1007.4,172.3,1.00,12
C18561,229.75,1.00,82.28,0.00,82.28,0.00,0.33,0.00,0.33,0.00,0,4,1000,203.8,171.9,0.00,12
C18562,184.01,1.00,526.92,0.00,526.92,0.00,1.00,0.00,1.00,0.00,0,12,1500,397.0,180.5,0.08,12
C18563,626.34,1.00,956.64,360.00,596.64,0.00,0.45,0.09,0.36,0.00,0,8,7500,2126.0,222.4,0.00,11
C18564,4.60,0.18,38.42,0.00,38.42,0.00,0.17,0.00,0.17,0.00,0,2,1000,74.8,41.0,0.00,12
C18565,438.94,1.00,883.64,838.41,45.23,480.86,0.33,0.33,0.08,0.17,4,9,1000,910.6,364.1,0.00,12
C18566,5.90,0.82,246.25,0.00,246.25,0.00,0.50,0.00,0.50,0.00,0,9,1000,316.6,85.0,0.78,12
C18567,1226.82,0.91,0.00,0.00,0.00,1719.37,0.00,0.00,0.00,0.18,4,0,1500,549.7,409.8,0.00,11
C18568,485.24,1.00,0.00,0.00,0.00,2250.08,0.00,0.00,0.00,0.33,5,0,3000,3541.6,191.1,0.33,12
C18569,50.45,1.00,685.32,0.00,685.32,0.00,1.00,0.00,0.92,0.00,0,12,1000,627.3,184.2,0.80,12
C18570,1551.33,1.00,349.92,0.00,349.92,0.00,1.00,0.00,1.00,0.00,0,12,1500,321.8,7433.2,0.00,12
C18571,1158.91,1.00,82.90,0.00,82.90,3259.28,0.33,0.00,0.33,0.58,13,4,2500,2997.0,478.2,0.17,12
C18572,26.14,0.36,0.00,0.00,0.00,490.49,0.00,0.00,0.00,0.09,4,0,1000,1132.1,42.1,0.33,11
C18573,572.84,1.00,442.23,339.64,102.59,0.00,1.00,1.00,0.44,0.00,0,40,600,407.9,416.7,0.00,9
C18574,993.45,1.00,1114.26,1114.26,0.00,0.00,0.42,0.42,0.00,0.00,0,10,1500,582.0,411.9,0.00,12
C18575,880.18,1.00,58.40,0.00,58.40,192.16,0.29,0.00,0.29,0.14,1,2,2000,132.5,152.3,0.00,7
C18577,252.36,1.00,2487.00,0.00,2487.00,0.00,1.00,0.00,1.00,0.00,0,12,450,2347.4,2621.8,0.17,12
C18578,321.61,0.91,2476.30,1062.12,1414.18,0.00,0.75,0.25,0.58,0.00,0,28,2000,912.5,158.0,0.25,12
C18579,215.30,1.00,599.03,260.00,339.03,0.00,1.00,0.11,0.89,0.00,0,10,1000,223.1,163.1,0.43,9
C18580,1222.08,0.82,750.00,0.00,750.00,2452.14,1.00,0.00,1.00,0.33,4,12,2500,554.3,260.9,0.00,12
C18582,1678.59,1.00,1846.81,1846.81,0.00,0.00,0.63,0.63,0.00,0.00,0,18,3500,350.6,297.5,0.00,8
C18583,654.85,1.00,630.00,630.00,0.00,0.00,0.08,0.08,0.00,0.00,0,1,2500,729.4,181.0,0.00,12
C18584,21.46,0.73,193.40,0.00,193.40,0.00,0.67,0.00,0.67,0.00,0,8,2500,264.9,154.5,1.00,12
C18585,1931.87,0.91,477.70,50.00,427.70,2212.17,0.91,0.09,0.82,0.18,3,11,2500,606.4,1214.8,0.00,11
C18586,142.64,1.00,1650.00,0.00,1650.00,0.00,0.92,0.00,0.92,0.00,0,11,1000,1775.1,177.5,0.64,12
C18587,10.40,0.45,533.98,293.98,240.00,0.00,0.50,0.25,0.42,0.00,0,14,1000,1251.4,33.2,0.00,12
C18588,3857.56,1.00,0.00,0.00,0.00,2127.21,0.00,0.00,0.00,1.14,26,0,5000,617.5,538.4,0.00,7
C18589,1173.88,0.88,0.00,0.00,0.00,1434.78,0.00,0.00,0.00,0.13,1,0,1500,183.9,338.0,0.00,8
C18590,111.10,1.00,1105.89,0.00,1105.89,0.00,1.00,0.00,1.00,0.00,0,26,2000,1004.7,151.8,0.91,12
C18591,114.01,0.64,2514.89,2514.89,0.00,0.00,0.33,0.33,0.00,0.00,0,5,2000,979.9,104.5,0.00,12
C18592,23.17,1.00,375.00,0.00,375.00,0.00,1.00,0.00,1.00,0.00,0,12,2500,389.7,178.8,0.92,12
C18593,40.76,0.55,0.00,0.00,0.00,1374.93,0.00,0.00,0.00,0.17,2,0,1200,2232.2,43.7,0.00,12
C18594,2579.64,0.55,0.00,0.00,0.00,6466.73,0.00,0.00,0.00,0.09,1,0,7000,1415.8,2022.9,0.00,11
C18595,24.06,0.70,441.78,49.90,391.88,0.00,0.90,0.10,0.80,0.00,0,21,1500,299.2,68.5,0.20,10
C18596,391.07,1.00,2616.00,0.00,2616.00,0.00,1.00,0.00,1.00,0.00,0,12,2000,2186.3,224.7,0.08,12
C18598,1087.43,0.64,0.00,0.00,0.00,1916.60,0.00,0.00,0.00,0.08,1,0,3000,341.4,623.1,0.00,12
C18599,306.46,1.00,1834.50,1834.50,0.00,59.35,0.67,0.67,0.00,0.08,2,21,700,1264.4,144.3,0.00,12
C18600,7.00,0.36,76.78,0.00,76.78,0.00,0.25,0.00,0.25,0.00,0,3,4000,292.8,131.5,0.50,12
C18601,412.15,0.44,0.00,0.00,0.00,4034.66,0.00,0.00,0.00,0.33,8,0,8000,195.8,184.4,0.00,9
C18602,92.89,1.00,1258.50,0.00,1258.50,0.00,1.00,0.00,0.92,0.00,0,25,1000,1210.5,163.3,0.67,12
C18603,170.34,1.00,586.95,71.52,515.43,0.00,1.00,0.08,1.00,0.00,0,24,1000,502.5,174.8,0.08,12
C18604,389.87,0.55,736.01,392.70,343.31,501.03,1.00,0.33,1.00,0.17,5,36,1200,2635.2,457.6,0.09,12
C18605,41.48,1.00,243.96,0.00,243.96,0.00,1.00,0.00,1.00,0.00,0,24,3000,1146.8,132.7,0.40,12
C18606,13.96,1.00,136.92,0.00,136.92,0.00,1.00,0.00,1.00,0.00,0,12,1000,134.4,137.0,0.42,12
C18607,61.15,0.82,791.67,214.00,577.67,19.84,1.00,0.17,1.00,0.08,1,50,1000,941.8,131.5,0.09,12
C18608,5.64,0.45,47.50,0.00,47.50,0.00,0.25,0.00,0.17,0.00,0,3,3000,70.6,42.4,0.10,12
C18609,115.31,0.91,1316.06,1111.40,204.66,0.00,0.82,0.73,0.09,0.00,0,14,500,1198.6,138.9,1.00,11
C18610,26.35,0.36,1148.31,1148.31,0.00,0.00,0.25,0.25,0.00,0.00,0,3,6000,1162.2,47.0,0.10,12
C18611,200.91,0.43,1100.00,1100.00,0.00,0.00,0.14,0.14,0.00,0.00,0,1,1100,1943.2,254.5,0.00,7
C18613,213.23,0.91,2140.96,165.79,1975.17,0.00,0.83,0.17,0.58,0.00,0,30,2500,2152.3,197.0,0.44,12
C18614,361.67,1.00,561.68,214.00,347.68,0.00,1.00,0.17,0.92,0.00,0,14,1500,252.7,200.8,0.00,12
C18615,64.91,0.73,547.28,130.00,417.28,0.00,0.33,0.08,0.25,0.00,0,4,2500,1095.2,126.5,1.00,12
C18616,940.35,0.90,0.00,0.00,0.00,2045.39,0.00,0.00,0.00,0.80,14,0,3000,292.0,301.4,0.00,10
C18617,383.45,1.00,1159.06,1146.06,13.00,0.00,0.75,0.75,0.08,0.00,0,28,500,1347.0,262.3,0.08,12
C18618,2.66,0.09,102.79,0.00,102.79,0.00,0.08,0.00,0.08,0.00,0,1,4000,203.2,27.5,0.09,12
C18619,80.71,0.82,682.27,567.95,114.32,0.00,0.58,0.50,0.33,0.00,0,16,7500,1065.3,126.4,0.67,12
C18620,4743.75,1.00,399.00,0.00,399.00,1112.25,0.67,0.00,0.58,0.17,3,8,5000,1259.1,1481.7,0.00,12
C18621,882.58,1.00,2421.34,1661.76,759.58,0.00,1.00,0.92,1.00,0.00,0,40,5000,1997.3,237.2,0.00,12
C18622,1060.01,1.00,0.00,0.00,0.00,78.97,0.00,0.00,0.00,0.10,1,0,1200,233.5,257.0,0.00,10
C18623,1062.08,1.00,328.37,140.00,188.37,1309.52,0.58,0.08,0.50,0.25,4,9,1400,556.0,617.7,0.00,12
C18624,803.56,1.00,618.07,209.70,408.37,0.00,1.00,0.08,0.92,0.00,0,16,1200,238.9,296.5,0.00,12
C18625,0.40,0.09,31.50,0.00,31.50,0.00,0.25,0.00,0.25,0.00,0,3,3000,120.7,,0.00,12
C18626,55.60,0.55,479.98,479.98,0.00,942.60,0.09,0.09,0.00,0.09,1,1,1200,1836.6,31.1,0.00,11
C18627,1355.44,1.00,0.00,0.00,0.00,407.88,0.00,0.00,0.00,0.25,6,0,1500,642.6,412.7,0.00,12
C18628,7.85,0.36,125.00,0.00,125.00,0.00,0.42,0.00,0.33,0.00,0,5,2500,91.8,43.4,0.00,12
C18629,0.00,0.00,64.62,0.00,64.62,0.00,0.25,0.00,0.25,0.00,0,3,1000,0.0,,0.00,12
C18631,6.48,0.27,61.71,0.00,61.71,0.00,0.25,0.00,0.25,0.00,0,3,1000,233.8,136.9,1.00,12
C18632,1157.57,1.00,329.00,37.00,292.00,0.00,0.67,0.08,0.67,0.00,0,9,2500,603.3,567.9,0.00,12
C18633,91.67,0.83,737.65,0.00,737.65,0.00,0.83,0.00,0.67,0.00,0,5,2500,664.4,86.5,1.00,6
C18634,304.31,1.00,289.75,0.00,289.75,0.00,0.50,0.00,0.42,0.00,0,7,2500,670.7,177.1,0.00,12
C18635,460.33,0.55,0.00,0.00,0.00,1759.78,0.00,0.00,0.00,0.42,6,0,3000,357.3,349.8,0.00,12
C18636,789.81,0.91,0.00,0.00,0.00,5654.93,0.00,0.00,0.00,0.17,12,0,3000,5949.9,475.2,0.09,12
C18637,5934.61,1.00,0.00,0.00,0.00,302.68,0.00,0.00,0.00,0.25,5,0,6000,1066.0,2394.2,0.00,12
C18638,18.91,0.27,126.00,126.00,0.00,0.00,0.09,0.09,0.00,0.00,0,1,1000,643.4,81.3,0.00,11
C18639,32.09,0.91,573.02,0.00,573.02,0.00,0.83,0.00,0.75,0.00,0,10,2000,560.1,128.4,0.56,12
C18640,87.19,1.00,744.62,467.02,277.60,110.54,0.83,0.33,0.75,0.08,1,25,1000,970.7,168.5,0.89,12
C18641,527.53,1.00,467.40,0.00,467.40,781.39,1.00,0.00,1.00,0.08,1,12,2000,2358.3,596.8,0.17,12
C18642,9.71,0.64,128.94,0.00,128.94,0.00,0.58,0.00,0.50,0.00,0,7,3000,169.9,154.9,0.60,12
C18643,1029.71,0.91,1141.21,110.00,1031.21,1812.10,0.83,0.08,0.75,0.33,5,36,3000,421.0,443.6,0.11,12
C18644,458.27,0.73,691.82,453.90,237.92,218.68,0.58,0.17,0.42,0.17,3,14,1000,343.5,252.0,0.00,12
C18645,510.34,1.00,509.55,509.55,0.00,696.13,0.25,0.25,0.00,0.17,4,6,2500,1346.0,194.9,0.10,12
C18646,121.39,0.91,341.96,287.00,54.96,0.00,1.00,0.17,1.00,0.00,0,16,1000,626.8,118.8,0.10,12
C18647,1163.22,0.91,0.00,0.00,0.00,2502.66,0.00,0.00,0.00,0.17,2,0,2500,2937.3,379.5,0.00,12
C18648,3911.63,0.88,0.00,0.00,0.00,11951.90,0.00,0.00,0.00,0.50,40,0,7000,7918.9,905.6,0.17,8
C18649,400.55,1.00,0.00,0.00,0.00,1157.68,0.00,0.00,0.00,0.08,1,0,3000,2124.0,180.1,0.09,12
C18650,361.73,1.00,0.00,0.00,0.00,312.11,0.00,0.00,0.00,0.08,2,0,500,439.0,252.2,0.00,12
C18652,495.16,1.00,0.00,0.00,0.00,836.27,0.00,0.00,0.00,0.08,1,0,1000,639.7,248.7,0.00,12
C18653,22.49,0.27,291.28,146.29,144.99,0.00,0.25,0.17,0.17,0.00,0,7,1000,563.7,168.0,0.00,12
C18654,1.71,0.18,32.04,0.00,32.04,0.00,0.17,0.00,0.08,0.00,0,2,2500,118.9,150.6,1.00,12
C18655,640.51,0.78,351.89,351.89,0.00,998.21,0.33,0.33,0.00,0.11,4,7,1200,1899.5,421.3,0.20,9
C18656,28.70,1.00,360.00,0.00,360.00,0.00,1.00,0.00,1.00,0.00,0,12,2000,352.4,95.6,0.75,12
C18657,123.82,0.13,0.00,0.00,0.00,1625.78,0.00,0.00,0.00,0.13,1,0,2000,0.0,,0.00,8
C18658,2.85,0.18,114.56,0.00,114.56,0.00,0.25,0.00,0.25,0.00,0,3,1000,403.2,130.7,0.33,12
C18660,202.97,1.00,163.55,0.00,163.55,0.00,0.50,0.00,0.50,0.00,0,9,1500,188.8,1711.2,0.00,12
C18661,8.91,0.36,112.29,0.00,112.29,0.00,0.17,0.00,0.17,0.00,0,3,1000,301.7,100.5,0.00,12
C18662,161.75,1.00,309.00,0.00,309.00,0.00,0.25,0.00,0.25,0.00,0,3,1000,630.0,194.0,0.00,12
C18663,139.40,0.55,290.00,290.00,0.00,1128.39,0.08,0.08,0.00,0.33,4,1,1000,2988.2,170.0,0.00,12
C18664,3673.37,0.91,2548.97,2051.97,497.00,4300.70,1.00,0.82,0.45,0.64,15,32,6000,2475.5,784.8,0.00,11
C18665,383.88,1.00,274.01,0.00,274.01,877.52,0.92,0.00,0.83,0.17,3,22,500,1214.8,360.0,0.25,12
C18666,5484.34,1.00,0.00,0.00,0.00,5990.59,0.00,0.00,0.00,0.25,14,0,6000,1229.4,2453.2,0.00,12
C18667,318.81,1.00,300.39,106.89,193.50,163.10,1.00,0.10,0.90,0.10,8,13,1000,129.1,248.0,0.11,10
C18668,726.32,0.86,231.35,0.00,231.35,929.85,0.71,0.00,0.57,0.14,1,7,1000,249.0,816.9,0.00,7
C18669,43.87,0.82,0.00,0.00,0.00,551.78,0.00,0.00,0.00,0.08,1,0,1200,855.8,105.6,0.14,12
C18671,5.14,0.18,50.66,0.00,50.66,0.00,0.17,0.00,0.08,0.00,0,2,3000,0.0,,0.00,12
C18672,95.80,1.00,218.96,0.00,218.96,0.00,0.91,0.00,0.91,0.00,0,10,2500,120.5,161.2,0.00,11
C18673,5.63,0.22,62.72,0.00,62.72,0.00,0.44,0.00,0.44,0.00,0,4,1500,31.5,29.7,0.00,9
C18674,306.69,0.27,0.00,0.00,0.00,1426.68,0.00,0.00,0.00,0.08,5,0,2500,169.3,347.1,0.00,12
C18675,2373.69,1.00,1310.47,0.00,1310.47,3667.38,1.00,0.00,1.00,0.25,5,31,3000,4613.5,936.9,0.00,12
C18676,231.42,0.88,822.93,822.93,0.00,0.00,0.38,0.38,0.00,0.00,0,12,1200,120.9,122.2,0.00,8
C18677,105.18,0.27,787.09,754.47,32.62,0.00,0.25,0.25,0.08,0.00,0,11,2500,840.6,147.1,0.00,12
C18678,10.00,0.45,87.94,0.00,87.94,0.00,0.42,0.00,0.42,0.00,0,5,1000,214.4,122.2,0.20,12
C18679,1237.42,1.00,650.00,650.00,0.00,0.00,0.08,0.08,0.00,0.00,0,1,1500,419.2,456.7,0.00,12
C18680,2373.31,1.00,0.00,0.00,0.00,770.92,0.00,0.00,0.00,0.42,12,0,2500,560.1,784.2,0.00,12
C18682,363.44,1.00,1969.70,1490.20,479.50,0.00,0.92,0.75,0.83,0.00,0,47,1200,1428.9,200.9,0.30,12
C18683,2139.44,1.00,68.22,68.22,0.00,6322.77,0.17,0.17,0.00,0.25,5,2,5000,3022.8,603.5,0.10,12
C18684,248.74,1.00,1846.81,717.96,1128.85,0.00,1.00,0.50,1.00,0.00,0,42,1000,1508.7,170.9,0.33,12
C18685,634.76,1.00,364.19,0.00,364.19,0.00,0.83,0.00,0.83,0.00,0,18,1000,29.9,3922.3,0.00,12
C18686,1093.52,1.00,577.12,0.00,577.12,0.00,0.92,0.00,0.83,0.00,0,14,1050,854.4,1405.8,0.00,12
C18687,4572.80,1.00,65.00,65.00,0.00,5075.02,0.13,0.13,0.00,0.38,8,1,5500,657.4,723.3,0.00,8
C18688,320.36,0.45,0.00,0.00,0.00,926.96,0.00,0.00,0.00,0.08,1,0,1200,2036.5,171.3,0.25,12
C18689,64.34,0.67,281.05,0.00,281.05,0.00,0.67,0.00,0.67,0.00,0,5,1500,82.6,84.4,0.00,6
C18690,40.66,0.91,235.30,0.00,235.30,0.00,0.83,0.00,0.83,0.00,0,10,1000,279.2,161.1,0.27,12
C18691,919.56,1.00,3000.00,0.00,3000.00,823.98,0.17,0.00,0.08,0.08,1,2,2000,4426.5,1451.8,0.08,12
C18692,20.62,0.82,169.66,0.00,169.66,0.00,0.75,0.00,0.67,0.00,0,9,1000,192.2,145.8,1.00,12
C18693,2096.45,1.00,165.29,165.29,0.00,2359.62,0.22,0.22,0.00,0.22,6,3,2500,453.3,476.9,0.00,9
C18694,85.88,0.18,0.00,0.00,0.00,628.36,0.00,0.00,0.00,0.17,2,0,3000,682.5,41.3,0.00,12
C18695,174.23,0.73,3407.57,3276.57,131.00,0.00,0.58,0.58,0.17,0.00,0,25,3000,4568.9,226.2,0.71,12
C18696,48.28,1.00,325.92,0.00,325.92,0.00,1.00,0.00,1.00,0.00,0,12,2500,347.7,166.3,0.42,12
C18697,602.21,1.00,965.00,965.00,0.00,0.00,0.25,0.25,0.00,0.00,0,5,1200,258.7,210.6,0.00,12
C18698,22.99,0.45,200.00,0.00,200.00,0.00,0.36,0.00,0.36,0.00,0,4,2000,490.1,161.9,0.00,11
C18699,1682.09,1.00,2263.38,837.61,1425.77,784.03,1.00,0.50,1.00,0.17,3,69,4000,2411.3,443.9,0.00,12
C18700,2046.73,0.82,1369.72,422.44,947.28,1817.81,0.75,0.17,0.67,0.17,4,17,2500,242.7,10729.2,0.00,12
C18701,839.08,0.73,0.00,0.00,0.00,609.46,0.00,0.00,0.00,0.42,6,0,1800,2719.9,407.0,0.13,12
C18702,28.24,0.55,320.00,0.00,320.00,0.00,0.50,0.00,0.42,0.00,0,6,1000,551.2,153.1,0.40,12
C18703,929.11,0.73,1622.00,1622.00,0.00,0.00,0.17,0.17,0.00,0.00,0,2,1800,269.0,226.4,0.00,12
C18704,17.21,0.82,109.00,0.00,109.00,0.00,0.50,0.00,0.42,0.00,0,6,1000,143.4,106.2,0.10,12
C18705,72.37,1.00,588.00,0.00,588.00,0.00,1.00,0.00,1.00,0.00,0,12,2500,577.9,184.0,0.58,12
C18706,3239.01,1.00,0.00,0.00,0.00,1678.52,0.00,0.00,0.00,0.08,3,0,4000,1129.6,887.4,0.00,12
C18707,67.25,0.55,0.00,0.00,0.00,90.56,0.00,0.00,0.00,0.08,3,0,500,987.8,79.0,0.33,12
C18708,397.14,0.36,0.00,0.00,0.00,1188.21,0.00,0.00,0.00,0.17,3,0,1200,232.7,351.2,0.00,12
C18709,1873.62,1.00,396.26,396.26,0.00,2025.44,0.57,0.57,0.00,0.57,10,14,2500,353.5,384.2,0.00,7
C18710,0.39,0.09,43.33,0.00,43.33,0.00,0.08,0.00,0.08,0.00,0,1,1200,0.0,,0.00,12
C18711,3.39,0.27,72.44,0.00,72.44,0.00,0.33,0.00,0.33,0.00,0,4,1000,194.5,111.9,0.75,12
C18712,55.24,1.00,750.00,0.00,750.00,0.00,1.00,0.00,1.00,0.00,0,12,2000,710.6,171.5,1.00,12
C18713,2.43,0.17,0.00,0.00,0.00,38.61,0.00,0.00,0.00,0.17,1,0,500,0.0,,0.00,6
C18714,0.00,0.00,120.82,0.00,120.82,0.00,0.50,0.00,0.50,0.00,0,6,1000,275.0,,0.00,12
C18715,31.93,0.36,365.36,0.00,365.36,0.00,0.33,0.00,0.33,0.00,0,4,1833,822.1,137.8,1.00,12
C18716,34.75,1.00,2562.00,0.00,2562.00,0.00,1.00,0.00,1.00,0.00,0,12,2300,2544.2,154.1,0.45,12
C18717,14.51,0.45,186.14,0.00,186.14,0.00,0.75,0.00,0.67,0.00,0,9,2500,181.8,79.0,0.14,12
C18718,410.47,0.55,826.00,116.00,710.00,750.50,0.91,0.18,0.82,0.09,2,15,1000,1750.1,483.9,0.13,11
C18719,289.10,1.00,3106.10,2368.60,737.50,0.00,1.00,1.00,0.67,0.00,0,59,1300,2656.1,184.2,0.83,12
C18720,2.04,0.18,26.53,26.53,0.00,0.00,0.08,0.08,0.00,0.00,0,1,2500,156.0,82.3,0.00,12
C18721,13.08,0.09,350.00,350.00,0.00,0.00,0.08,0.08,0.00,0.00,0,1,1000,3929.6,,0.00,12
C18722,1047.18,0.82,1727.64,0.00,1727.64,0.00,1.00,0.00,1.00,0.00,0,12,1000,3548.8,3243.7,0.00,12
C18723,161.44,1.00,1767.61,320.02,1447.59,0.00,1.00,0.08,1.00,0.00,0,20,2000,1688.5,176.3,0.58,12
C18724,2.10,0.18,65.00,65.00,0.00,0.00,0.08,0.08,0.00,0.00,0,1,3000,282.4,41.5,0.00,12
C18725,1384.43,1.00,3013.20,924.39,2088.81,0.00,1.00,0.17,1.00,0.00,0,33,6600,1218.3,316.5,0.00,12
C18726,155.17,0.80,1084.76,0.00,1084.76,0.00,0.80,0.00,0.70,0.00,0,12,4000,1070.9,147.7,0.67,10
C18728,1.64,0.09,42.49,42.49,0.00,0.00,0.08,0.08,0.00,0.00,0,1,1200,231.5,86.8,0.00,12
C18729,39.89,1.00,433.32,0.00,433.32,0.00,1.00,0.00,1.00,0.00,0,12,6000,453.2,179.9,0.67,12
C18730,16.07,0.55,154.45,0.00,154.45,0.00,0.42,0.00,0.42,0.00,0,5,4000,301.1,122.2,0.17,12
C18731,0.00,0.00,113.00,0.00,113.00,0.00,0.33,0.00,0.33,0.00,0,5,4000,268.5,,0.00,12
C18732,1478.08,1.00,0.00,0.00,0.00,204.29,0.00,0.00,0.00,0.33,5,0,1500,383.3,534.5,0.00,12
C18733,1455.21,0.83,0.00,0.00,0.00,3195.76,0.00,0.00,0.00,0.83,10,0,4000,147.8,227.4,0.00,6
C18734,3074.49,1.00,0.00,0.00,0.00,3382.23,0.00,0.00,0.00,0.17,2,0,4000,3249.4,695.0,0.00,12
C18735,0.02,0.13,0.00,0.00,0.00,922.82,0.00,0.00,0.00,0.13,1,0,4000,36.7,,0.00,8
C18736,11.92,0.10,276.79,276.79,0.00,0.00,0.10,0.10,0.00,0.00,0,3,3000,0.0,,0.00,10
C18737,1087.57,1.00,0.00,0.00,0.00,216.51,0.00,0.00,0.00,0.44,4,0,1200,283.4,267.8,0.00,9
C18738,439.36,1.00,862.74,862.74,0.00,90.32,0.67,0.67,0.00,0.25,4,22,1000,789.2,208.8,0.00,12
C18739,30.29,0.82,0.00,0.00,0.00,827.81,0.00,0.00,0.00,0.42,11,0,1000,963.3,74.4,0.17,12
C18740,100.21,0.80,639.29,116.90,522.39,0.00,0.80,0.10,0.70,0.00,0,17,1500,269.8,156.7,0.50,10
C18741,12.21,0.55,143.75,0.00,143.75,0.00,0.42,0.00,0.42,0.00,0,5,1500,330.5,147.7,1.00,12
C18742,6.65,1.00,228.84,0.00,228.84,0.00,0.67,0.00,0.67,0.00,0,12,4000,232.8,96.6,1.00,12
C18743,17.83,0.55,153.60,0.00,153.60,0.00,0.42,0.00,0.42,0.00,0,5,1000,207.4,87.0,0.36,12
C18744,73.24,1.00,797.20,644.80,152.40,0.00,1.00,0.33,1.00,0.00,0,16,1200,645.8,140.7,0.45,12
C18745,799.01,1.00,192.96,0.00,192.96,559.39,1.00,0.00,1.00,0.33,5,12,2000,691.5,170.5,0.00,12
C18746,796.56,1.00,531.24,0.00,531.24,888.11,1.00,0.00,0.83,0.33,4,6,1000,684.9,654.6,0.00,6
C18747,3.36,0.27,582.94,0.00,582.94,0.00,0.42,0.00,0.42,0.00,0,5,2000,28.0,14.8,0.00,12
C18748,143.54,1.00,415.47,0.00,415.47,0.00,1.00,0.00,1.00,0.00,0,17,3000,394.5,172.6,0.00,12
C18749,2170.92,1.00,70.77,70.77,0.00,2524.18,0.08,0.08,0.00,0.25,3,1,2500,545.1,470.6,0.00,12
C18750,11.75,0.18,80.75,80.75,0.00,0.00,0.08,0.08,0.00,0.00,0,1,2000,0.0,,0.00,12
C18751,23.93,0.82,266.10,0.00,266.10,0.00,0.67,0.00,0.58,0.00,0,8,4000,313.2,122.2,0.64,12
C18752,1869.63,1.00,0.00,0.00,0.00,1897.99,0.00,0.00,0.00,0.17,4,0,2000,454.3,452.6,0.00,12
C18753,150.27,1.00,853.44,0.00,853.44,0.00,1.00,0.00,1.00,0.00,0,12,3000,869.4,173.6,0.08,12
C18754,11.40,0.64,100.50,0.00,100.50,0.00,0.50,0.00,0.50,0.00,0,6,3000,148.9,87.1,0.14,12
C18755,13.13,0.55,106.98,0.00,106.98,0.00,0.50,0.00,0.50,0.00,0,6,2500,275.2,142.4,0.50,12
C18756,1619.88,1.00,441.18,50.00,391.18,700.95,0.50,0.08,0.50,0.17,4,12,3000,963.1,370.6,0.00,12
C18757,7.05,0.82,427.98,0.00,427.98,0.00,1.00,0.00,0.92,0.00,0,18,1500,402.3,17.8,0.11,12
C18758,26.77,1.00,550.00,0.00,550.00,0.00,0.92,0.00,0.92,0.00,0,11,2000,581.9,27.1,0.00,12
C18760,126.87,0.55,568.50,0.00,568.50,0.00,0.50,0.00,0.50,0.00,0,6,2000,1294.2,201.5,0.00,12
C18761,3172.11,1.00,454.13,0.00,454.13,4323.52,1.00,0.00,0.89,0.78,22,11,4000,1746.2,1091.7,0.00,9
C18762,24.72,0.55,280.04,0.00,280.04,0.00,0.50,0.00,0.50,0.00,0,6,2500,538.9,140.5,0.67,12
